	x
1700010L04Rik	0
1700010N08Rik	0
1700011B04Rik	-0.0294474575470389
1700011C11Rik	0
1700011D18Rik	0
1700011H14Rik	0
1700011I03Rik	0
1700011L03Rik	0
1700011L22Rik	0
1700011M02Rik	0
1700012A03Rik	0
1700012B07Rik	0
1700012B09Rik	0
1700012C08Rik	0
1700012C14Rik	0
1700012D14Rik	-0.0335274158615804
1700012D16Rik	0
1700012E03Rik	0
1700012I11Rik	0
1700012J15Rik	0
1700012J22Rik	0
1700012P22Rik	0
1700013A02Rik	0
1700013D24Rik	0
1700013F07Rik	0
1700013G24Rik	0
1700013H16Rik	0
1700013M08Rik	0
1700013N06Rik	0
1700014D04Rik	0
1700014F14Rik	0
1700014L14Rik	0
1700015C17Rik	0
1700015F17Rik	0
1700015G11Rik	0
1700015I17Rik	0
1700015O11Rik	0
1700016A09Rik	0
1700016B01Rik	0
1700016B15Rik	0
1700016C15Rik	0
1700016D06Rik	0
1700016D08Rik	0
1700016F12Rik	0
1700016G14Rik	0
1700016G22Rik	0
1700016H13Rik	0
1700016K19Rik	0
1700016L21Rik	0
1700016P03Rik	0
1700016P04Rik	0
1700017B05Rik	0.180754003775601
1700017D01Rik	0
1700017G19Rik	0
1700017I07Rik	0
1700017J07Rik	0
1700017L05Rik	0
1700017M07Rik	0
1700017N19Rik	0
1700018A04Rik	0
1700018A14Rik	0
1700018A23Rik	-0.0554767171087347
1700018B08Rik	0
1700018B24Rik	0
1700018F24Rik	0
1700018G05Rik	0
1700018L02Rik	0
1700018M17Rik	0
1700018P08Rik	0
1700019A02Rik	0
1700019A23Rik	0
1700019B21Rik	0
1700019D03Rik	0.063251021242374
1700019E08Rik	0
1700019F05Rik	0
1700019G24Rik	0
1700019M22Rik	0
1700019N19Rik	0
1700019P21Rik	0
1700020A23Rik	0
1700020D05Rik	0.145850866463455
1700020G03Rik	0
1700020G17Rik	0
1700020I14Rik	-0.509735989538983
1700020L24Rik	0
1700020M21Rik	0
1700020N01Rik	0
1700020N15Rik	0
1700020N18Rik	0
1700021A07Rik	-0.0991634440929097
1700021F02Rik	0
1700021F05Rik	0.0856918151061512
1700021F07Rik	0
1700021F13Rik	0
1700021J08Rik	0
1700021L23Rik	-0.0240345189509452
1700021N21Rik	0
1700021P04Rik	0
1700022A21Rik	0
1700022A22Rik	0
1700022E09Rik	0
1700022H16Rik	0
1700022I11Rik	0
1700022N22Rik	-0.0380967639293599
1700023C21Rik	0
1700023F02Rik	0
1700023F06Rik	-0.0321320367002132
1700023G09Rik	0
1700023H06Rik	-0.0499454101354943
1700024B05Rik	0
1700024B18Rik	0
1700024G13Rik	0
1700024J04Rik	0
1700024P04Rik	0
1700025A08Rik	0
1700025B11Rik	0
1700025C18Rik	0
1700025D23Rik	0
1700025F22Rik	0
1700025F24Rik	0
1700025G04Rik	-0.237491006960865
1700025H01Rik	0
1700025J12Rik	0
1700025K24Rik	0
1700025L06Rik	0
1700025M24Rik	0
1700025N21Rik	0
1700025N23Rik	0
1700025O08Rik	0
1700026D11Rik	0
1700026F02Rik	0
1700026J12Rik	0
1700026J14Rik	0
1700027A07Rik	0
1700027A15Rik	0
1700027F06Rik	0
1700027F09Rik	0
1700027H10Rik	0
1700027I24Rik	0
1700028B04Rik	0
1700028D13Rik	0
1700028E10Rik	-0.0217749970771324
1700028I16Rik	0
1700028J19Rik	0
1700028K03Rik	-0.025231406322804
1700028M03Rik	0
1700028N14Rik	-0.068525759084895
1700028P14Rik	0
1700028P15Rik	-0.00878027478982303
1700029B22Rik	0
1700029B24Rik	0
1700029E06Rik	0
1700029F12Rik	0
1700029H14Rik	-0.100215650191723
1700029I15Rik	0
1700029J03Rik	0
1700029J07Rik	-0.0367359746181519
1700029M03Rik	0
1700029M20Rik	0
1700029N11Rik	0
1700029P11Rik	0
1700030A11Rik	-0.0189058329422946
1700030C10Rik	0
1700030C12Rik	0
1700030C14Rik	0
1700030F04Rik	0
1700030I03Rik	0
1700030J22Rik	0
1700030K09Rik	-0.12963658639413
1700030L20Rik	0
1700030M09Rik	0
1700030N03Rik	0
1700030N18Rik	0
1700030O20Rik	0
1700031A10Rik	0
1700031F05Rik	0
1700031F10Rik	0
1700031L13Rik	0
1700031M16Rik	0
1700031P21Rik	0
1700034B16Rik	0
1700034E13Rik	0
1700034G24Rik	0
1700034H15Rik	0
1700034I23Rik	0
1700034J04Rik	0
1700034J05Rik	0
1700034K08Rik	0
1700034O15Rik	0
1700034P13Rik	0
1700036A12Rik	0
1700036G14Rik	0
1700036O09Rik	0
1700037C06Rik	0
1700037C18Rik	-0.0584320367221946
1700037F24Rik	0
1700037H04Rik	-0.0302494576267935
1700039E22Rik	0
1700039I01Rik	0
1700039M10Rik	0
1700039M15Rik	0
1700040D17Rik	0
1700040F15Rik	0
1700040F17Rik	0
1700040K01Rik	0
1700040L02Rik	0
1700040L08Rik	-0.00868154648203682
1700041C23Rik	0
1700041G16Rik	0
1700041I07Rik	0
1700041M05Rik	-0.021150087985866
1700041M19Rik	0
1700042D02Rik	0
1700042G07Rik	0
1700042G15Rik	-0.0342353796729558
1700042O10Rik	0
1700044C05Rik	0
1700044K03Rik	0
1700045H11Rik	0
1700045I11Rik	0
1700046C09Rik	0
1700047A11Rik	0
1700047F07Rik	-0.0153450991501594
1700047G03Rik	0
1700047G07Rik	0
1700047I17Rik2	-0.0221540567086209
1700047K16Rik	0
1700047L14Rik	0
1700047M11Rik	0
1700047N06Rik	0
1700047O18Rik	0
1700048F04Rik	0
1700048M11Rik	0
1700048O20Rik	-0.0237876813043388
1700049E15Rik	0
1700049E17Rik1	0
1700049E22Rik	-0.0168086607027196
1700049J03Rik	0
1700049L16Rik	0
1700051A21Rik	0
1700051K13Rik	0
1700051O22Rik	0
1700052H01Rik	0
1700052I22Rik	0
1700052K11Rik	-0.0874541492169542
1700054A03Rik	0
1700054K02Rik	0
1700054K19Rik	0
1700054M17Rik	0
1700054O19Rik	0
1700055C04Rik	0
1700055D18Rik	0
1700056E22Rik	-0.122486942195235
1700056N10Rik	-0.0389817166040962
1700057G04Rik	-0.0193572646215921
1700057H15Rik	-0.0273142395908907
1700057H21Rik	0
1700058P15Rik	0
1700060C16Rik	0
1700060C20Rik	0
1700060J05Rik	0
1700060O08Rik	0
1700061E17Rik	0
1700061E18Rik	0
1700061F12Rik	0
1700061G19Rik	0
1700061H18Rik	0
1700061I17Rik	0
1700061J23Rik	0
1700061N14Rik	0
1700063A18Rik	0
1700063D05Rik	0
1700063H04Rik	0
1700063H06Rik	0
1700063I16Rik	0
1700063K16Rik	0
1700063O14Rik	0.126856279550427
1700064H15Rik	0
1700064J06Rik	0
1700064M15Rik	0
1700065D16Rik	0.0465950260418631
1700065I16Rik	0
1700065J11Rik	0
1700065J18Rik	0
1700065L07Rik	0
1700065O20Rik	0
1700066B17Rik	0
1700066B19Rik	0
1700066C05Rik	0
1700066J03Rik	0
1700066M21Rik	0.200485387620069
1700066N21Rik	0
1700066O22Rik	0
1700067G17Rik	0
1700067K01Rik	0
1700067P10Rik	0
1700069B07Rik	0
1700069L16Rik	0
1700069P05Rik	0
1700071G01Rik	0
1700071K01Rik	0
1700071M16Rik	0
1700072B07Rik	0
1700072G22Rik	0
1700072O05Rik	-0.00895485147099315
1700073E17Rik	-0.0274995516363912
1700074A21Rik	0
1700074H08Rik	0
1700074P13Rik	0
1700080E11Rik	0
1700080G11Rik	0
1700080N15Rik	0.23472012423938
1700080O16Rik	0
1700081B01Rik	0
1700081H04Rik	0
1700082M22Rik	0
1700083H02Rik	0
1700084C06Rik	0
1700084E18Rik	0.137966032909508
1700084F23Rik	0
1700084J12Rik	0
1700084M14Rik	0
1700085C21Rik	0
1700086D15Rik	0
1700086L19Rik	0
1700086O06Rik	0.296064333217147
1700086P04Rik	0
1700088E04Rik	0
1700091H14Rik	0
1700092C02Rik	0
1700092C10Rik	0
1700092C17Rik	0
1700092E19Rik	0
1700092K14Rik	0
1700092M07Rik	0
1700093J21Rik	0
1700093K21Rik	-0.0260001803385869
1700094J05Rik	0
1700094M23Rik	0
1700094M24Rik	0
1700095A13Rik	0
1700095A21Rik	-0.0202266098267035
1700095B10Rik	0
1700095J03Rik	0
1700095J07Rik	0
1700095J12Rik	0
1700095K22Rik	-0.0263380724974214
1700096J18Rik	0
1700096K18Rik	-0.127499386473865
1700097M23Rik	0
1700097N02Rik	-0.178837098974192
1700099I09Rik	0
1700100L14Rik	0
1700101I11Rik	0
1700101I19Rik	0
1700101O22Rik	0
1700102F20Rik	0
1700102P08Rik	-0.0693515429621838
1700104B16Rik	0
1700105P06Rik	0
1700108F19Rik	0
1700108J01Rik	0
1700108N06Rik	0
1700108N11Rik	0
1700109G14Rik	-0.0718559239969254
1700109G15Rik	0
1700109H08Rik	0
1700109I08Rik	0
1700109K24Rik	0
1700110C19Rik	0
1700110I01Rik	0
1700110I07Rik	0
1700110K17Rik	0
1700111E14Rik	0
1700111N16Rik	0.0622215895678936
1700112D23Rik	-0.0461156615390035
1700112H15Rik	0
1700112J05Rik	0.0783945574394194
1700112J16Rik	-0.00476929562965245
1700112K13Rik	0
1700112L15Rik	0
1700113A16Rik	-0.0179831832437576
1700113B19Rik	0
1700113H08Rik	0
1700116B05Rik	0
1700119H24Rik	0
1700119I11Rik	0.145262947208043
1700120B22Rik	0
1700120C14Rik	0
1700120C18Rik	0
1700120E14Rik	0
1700120G07Rik	0
1700120G11Rik	0
1700120K04Rik	0
1700120O09Rik	0
1700121C08Rik	0
1700121L03Rik	0
1700121L16Rik	0
1700121N20Rik	0
1700122D07Rik	0
1700122E12Rik	-0.062301846410613
1700122H20Rik	0
1700122O11Rik	0
1700123J17Rik	0
1700123K08Rik	0
1700123L14Rik	0
1700123M08Rik	-0.0165259743582691
1700123O12Rik	0
1700123O20Rik	-0.661538679823823
1700123O21Rik	0
1700124L16Rik	-0.0192652617785962
1700125G02Rik	0
1700125G22Rik	0
1700125H03Rik	0
1700125H20Rik	0
1700126A01Rik	0
1700126G02Rik	0
1700126H18Rik	0
1700128A07Rik	0
1700128E19Rik	0
1700128F08Rik	0
1700129C05Rik	0
1700129L04Rik	0
1810006J02Rik	-0.0562000370748839
1810007C17Rik	0
1810007D17Rik	0
1810008B01Rik	0
1810008I18Rik	0
1810009A15Rik	-0.0227602229109859
1810009J06Rik	0
1810010D01Rik	0
1810010H24Rik	0.196040644335294
1810010K12Rik	0
1810011H11Rik	0
1810011O10Rik	0
1810012K08Rik	0
1810012K16Rik	-0.00887155543567827
1810013D15Rik	0
1810013L24Rik	-0.121099902798721
1810014B01Rik	-0.188950369358719
1810017P11Rik	0
1810018F18Rik	0
1810019D21Rik	0
1810019N24Rik	0
1810020O05Rik	0
1810021B22Rik	0
1810022K09Rik	0.536089521372226
1810024B03Rik	0
1810026B05Rik	-0.527747557765769
1810030O07Rik	0.168997259944483
1810032O08Rik	-0.134608807130429
1810034E14Rik	-0.173653811167268
1810037I17Rik	0.956765558891668
1810041H14Rik	-0.116952509450818
1810041L15Rik	0
1810043G02Rik	-0.0448979692682824
1810044D09Rik	-0.0060440176738018
1810046K07Rik	0
1810049I09Rik	0
1810049J17Rik	0.136980902827397
1810053B23Rik	0
1810055G02Rik	-0.010572276613783
1810058I24Rik	-0.0928280347851433
1810059C17Rik	0
1810059H22Rik	0
1810062G17Rik	-0.0558549407594685
1810062O18Rik	-0.235173309532005
1810063I02Rik	0
1810064F22Rik	0
1810065E05Rik	-0.0193572646215921
2010001A14Rik	-0.0159332079135815
2010001K21Rik	0
2010003K11Rik	0
2010005H15Rik	0
2010007H06Rik	0
2010008C14Rik	-0.0748827776187206
2010009K17Rik	-0.0260838379599573
2010010A06Rik	0
2010013B24Rik	0
2010015M23Rik	0
2010016I18Rik	-0.0867524624492016
2010103J01Rik	0
2010106C02Rik	0
2010106E10Rik	0
2010107E04Rik	-0.130138777547897
2010107G23Rik	0.540334583731308
2010109A12Rik	-0.0459679251399156
2010109I03Rik	0
2010109P13Rik	0
2010110E17Rik	0
2010110G14Rik	0
2010110K18Rik	0
2010111I01Rik	-0.114592741055635
2010204K13Rik	0.205660451814829
2010300C02Rik	0
2010300F17Rik	0
2010308F09Rik	-0.0347490118271425
2010309G21Rik	0
2010310C07Rik	-0.0346006937665529
2010315B03Rik	0.334025380410271
2010320M18Rik	-0.0620103935082552
2010320O07Rik	0
2200002A13Rik	0
2200002D01Rik	-0.0242683569995989
2200002J24Rik	0
2200007N16Rik	0
2210008F06Rik	0
2210010C04Rik	0
2210011C24Rik	0
2210011K15Rik	0
2210013O21Rik	-0.202486788167099
2210016F16Rik	0.174894783723993
2210016L21Rik	-0.292790026471204
2210017I01Rik	0
2210406H18Rik	0
2210406O10Rik	0
2210407C18Rik	0
2210408F21Rik	0.0394296372100118
2210408I21Rik	0
2210409E12Rik	0
2210411M09Rik	-0.028415266808026
2210412B16Rik	0
2210414B05Rik	0
2210417A02Rik	0.108852140937228
2210418O10Rik	-0.0246184234382892
2210420H20Rik	0
2300002M23Rik	0
2300003K06Rik	0
2300009A05Rik	-0.291367849826033
2310001H17Rik	0.30945994409619
2310001K20Rik	0
2310001K24Rik	0
2310002F09Rik	-0.031879315938896
2310002L09Rik	0
2310003L06Rik	0
2310005A03Rik	0
2310005E17Rik	0
2310007B03Rik	0
2310008N11Rik	0
2310009A05Rik	0.354238801753596
2310009B15Rik	0.322894754287784
2310010J17Rik	-0.19719862814606
2310011J03Rik	0.0223246409366746
2310014F06Rik	0
2310015A10Rik	0.312079118718585
2310015D24Rik	-0.00924065424765955
2310015K22Rik	0
2310016D03Rik	0
2310016D23Rik	0
2310016G11Rik	0
2310020H05Rik	0
2310022A10Rik	-0.0558925565974807
2310022B05Rik	0.271765111416577
2310026I22Rik	0
2310026L22Rik	0
2310030A07Rik	0
2310030G06Rik	0
2310031A07Rik	0
2310033P09Rik	0.0622662377247641
2310034C09Rik	-0.0275462732147319
2310034G01Rik	0.135224293550874
2310034O05Rik	0
2310035C23Rik	-0.478035762759749
2310039H08Rik	-0.0118020857508143
2310039L15Rik	0
2310040G07Rik	0
2310040G24Rik	0
2310043L19Rik	0
2310043M15Rik	0
2310043O21Rik	0
2310043P16Rik	0.0283679646938482
2310044K18Rik	-0.00373729906661355
2310046K23Rik	0
2310047D07Rik	0
2310050C09Rik	0
2310057J18Rik	0
2310057M21Rik	-0.207931234179608
2310057N15Rik	0
2310058D17Rik	0
2310061I04Rik	0.238021774737392
2310061N02Rik	0
2310065F04Rik	0
2310068J16Rik	0
2310069B03Rik	0
2310069G16Rik	0
2310074N15Rik	0
2310075C17Rik	-0.0168086607027196
2310079G19Rik	0
2310081O03Rik	0
2400006E01Rik	0
2410002F23Rik	-0.00672041547914547
2410003L11Rik	0
2410004B18Rik	-0.0277694852153141
2410004I01Rik	0
2410004P03Rik	0
2410006H16Rik	-0.605988950969332
2410012E07Rik	0
2410015M20Rik	0.403587713481969
2410017I17Rik	0
2410018L13Rik	0
2410021H03Rik	-0.0246184234382892
2410022M11Rik	0.0607687763040655
2410024N13Rik	0
2410080I02Rik	0
2410089E03Rik	-0.114595884044457
2410124H12Rik	0
2410131K14Rik	-0.191675259476688
2410137M14Rik	0
2410141K09Rik	0
2410152P15Rik	0
2500002B13Rik	0.0711000443986976
2500004C02Rik	0
2510002D24Rik	0.519889675326403
2510009E07Rik	-0.0509520392924274
2510016D11Rik	-0.022816877160415
2510017J16Rik	-0.0323242226030541
2510039O18Rik	-0.391410468876417
2510046G10Rik	-0.194173162228502
2600006K01Rik	-0.0155511528150383
2600014E21Rik	0
2610001A08Rik	0
2610001J05Rik	0.329530694808758
2610002M06Rik	0.186444039961615
2610005L07Rik	-0.0686052391077697
2610008E11Rik	0.322053672575219
2610011E03Rik	0
2610012C04Rik	0
2610016A17Rik	0
2610017A05Rik	0
2610020C07Rik	-0.0346746941854602
2610020F03Rik	0
2610021A01Rik	0.125069644487372
2610024D14Rik	0
2610027F03Rik	0
2610027K06Rik	0
2610028E06Rik	0
2610028H24Rik	-0.0246184234382892
2610034O05Rik	0
2610035D17Rik	0.173834329043766
2610035F20Rik	0
2610037D02Rik	0.00481071454630307
2610042L04Rik	0
2610044O15Rik8	-0.0449799454123837
2610105M22Rik	0
2610203C20Rik	0
2610203C22Rik	0
2610204G07Rik	-0.114076868550718
2610206C17Rik	0
2610300A13Rik	0
2610300M13Rik	0
2610301B20Rik	0.469966549367891
2610303G11Rik	0
2610306M01Rik	-0.0147996936942877
2610306O10Rik	0
2610307P16Rik	-0.0307312273369231
2610316D01Rik	0
2610318N02Rik	0
2610507B11Rik	-0.209614277467362
2610507I01Rik	-0.038639352598687
2610509F24Rik	0
2610524H06Rik	-0.108926850368286
2610528A11Rik	0
2610528J11Rik	0
2700012I20Rik	-0.0265973119147253
2700016F22Rik	-0.0158398126669284
2700029L08Rik	0
2700033N17Rik	-0.00951170363748806
2700038G22Rik	0.164306494886902
2700046A07Rik	0
2700046G09Rik	-0.0687463670129854
2700049A03Rik	-0.0961477464054647
2700060E02Rik	0.484673624787444
2700062C07Rik	0.221544642877841
2700068H02Rik	0
2700069I18Rik	0
2700078F05Rik	0
2700080J24Rik	0
2700081O15Rik	-0.0759650440554031
2700089I24Rik	0
2700097O09Rik	0.380711839235447
2700099C18Rik	-0.0277775786008049
2810001G20Rik	-0.505160122017673
2810002D19Rik	-0.171780655436957
2810004N23Rik	0.642531411720217
2810006K23Rik	-0.278884038620248
2810013P06Rik	-0.300392295374318
2810021J22Rik	-0.117207793349745
2810025M15Rik	0
2810029C07Rik	0
2810030D12Rik	0
2810032G03Rik	0
2810039B14Rik	-0.047633860810773
2810047C21Rik1	0
2810049E08Rik	0
2810402E24Rik	-0.0922805425175071
2810403A07Rik	-0.24341147935433
2810403D21Rik	-0.0269286272582295
2810404F17Rik	0
2810404M03Rik	0
2810405F15Rik	0
2810405F17Rik	-0.0640404704127398
2810407A14Rik	0
2810408A11Rik	0.173268083891509
2810408I11Rik	0.111374341586315
2810410L24Rik	-0.0224379588690411
2810414N06Rik	0
2810425M01Rik	0
2810428I15Rik	0.208606148190792
2810428J06Rik	-0.0488974203059227
2810429I04Rik	-0.0299368160301571
2810430I11Rik	0
2810432F15Rik	0
2810433D01Rik	0
2810442N19Rik	0
2810454H06Rik	-0.0673736263796612
2810455O05Rik	0
2810459M11Rik	0
2810468N07Rik	0.0718264323646671
2810471M01Rik	0
2810474O19Rik	-0.115465301134182
2900002M20Rik	0
2900005J15Rik	-0.0109952808813831
2900009J06Rik	0
2900011O08Rik	0
2900018N21Rik	0
2900022M07Rik	0
2900026A02Rik	0.446628933665481
2900027M19Rik	0
2900035J10Rik	0
2900037B21Rik	0
2900041M22Rik	0
2900042K21Rik	0.223427724603618
2900052L18Rik	0
2900052N01Rik	0
2900055J20Rik	0
2900060B14Rik	0
2900064F13Rik	0
2900064K03Rik	0
2900069G24Rik	0
2900072N19Rik	0
2900076A07Rik	0.117569045291455
2900076G11Rik	0
2900079G21Rik	0
2900089D17Rik	0
2900092C05Rik	0
2900092N22Rik	0
2900092O11Rik	0
2900093K20Rik	-0.274031879604289
2900097C17Rik	-0.108451012204181
3000002C10Rik	0.0672246067536956
3010001F23Rik	0
3010003L21Rik	-0.0207176770104781
3100002H09Rik	-0.0250753164442512
3100003L05Rik	0
3110001I22Rik	-0.0388715330613964
3110002H16Rik	0.18969853573186
3110004A20Rik	0
3110009E18Rik	-0.161371713558663
3110009M11Rik	0
3110018I06Rik	0
3110021N24Rik	0
3110031N09Rik	-0.0194501504288617
3110035E14Rik	0
3110039M20Rik	0
3110040N11Rik	-0.0581934512795629
3110043O21Rik	0.0800414068377943
3110045C21Rik	0
3110053B16Rik	0
3110056K07Rik	-0.304330670061034
3110062G12Rik	0
3110062M04Rik	-0.198360292319039
3110067C02Rik	0
3110070M22Rik	0
3110079O15Rik	0
3110080E11Rik	0
3110080O07Rik	0
3110082I17Rik	0
3110082J24Rik	0
3110083C13Rik	0
3110099E03Rik	0
3222401L13Rik	0
3300002A11Rik	0
3300002I08Rik	-0.0782757021999355
3300002P13Rik	0
3300005D01Rik	0
3425401B19Rik	0
3632451O06Rik	0
3632454L22Rik	0
3830403N18Rik	0
3830406C13Rik	0.413459414398168
3830408C21Rik	-0.0520930442614297
3830417A13Rik	0
3830422I06Rik	0
3830432H09Rik	0
3930402G23Rik	0
4430402I18Rik	-0.0357581574347958
4631405J19Rik	0
4631405K08Rik	0
4632404H12Rik	0.0425869405990076
4632404M16Rik	-0.0165512796026245
4632411P08Rik	0
4632415L05Rik	0.32737463545307
4632427E13Rik	0.153133489793749
4632428C04Rik	0
4632432E15Rik	0
4633401B06Rik	0
4731419I09Rik	0
4732414G09Rik	0
4732416N19Rik	0
4732419C18Rik	0
4732440D04Rik	0.154318394209541
4732463B04Rik	0
4732465J04Rik	0
4732471J01Rik	-0.0160118827657764
4732487G21Rik	-0.00428752482332596
4732490B19Rik	0
4732491K20Rik	0
4732496C06Rik	0
4831440D22Rik	0
4831440E17Rik	-0.0333403300864138
4833403J16Rik	-0.0888201368756103
4833404L02Rik	0
4833407H14Rik	-0.0472678086519243
4833411C07Rik	0
4833412C05Rik	0
4833412K13Rik	-0.0647804276471396
4833413E03Rik	0
4833413G10Rik	-0.0299920307512514
4833417C18Rik	-0.035185000830033
4833418N02Rik	0
4833418N17Rik	0
4833420G17Rik	-0.115290837454422
4833421G17Rik	-0.0614968675921284
4833421K07Rik	0
4833422C13Rik	0
4833422M21Rik	0
4833423E24Rik	-0.0264239222878847
4833427F10Rik	0
4833427G06Rik	0
4833428L15Rik	-0.0161715866231123
4833439L19Rik	0.336913851622263
4833445I07Rik	0
4921501E09Rik	0
4921504A21Rik	0
4921504E06Rik	0
4921507G05Rik	0
4921507P07Rik	-0.0730566038902515
4921508D12Rik	0
4921508M14Rik	0
4921509A06Rik	0
4921509C19Rik	0
4921511C10Rik	0
4921511C20Rik	0
4921511E07Rik	0
4921511M17Rik	0
4921513H07Rik	0
4921513I03Rik	0
4921513I08Rik	0
4921514A10Rik	0
4921515E04Rik	0
4921517D22Rik	0
4921518K17Rik	0
4921521D15Rik	0
4921522P10Rik	0
4921523L03Rik	0
4921524J17Rik	0.300913672859147
4921524L21Rik	0
4921527H02Rik	0
4921528I07Rik	0
4921529L05Rik	0
4921530L21Rik	0
4921531C22Rik	0
4921534H16Rik	-0.011881604334121
4921536K21Rik	0
4921539E11Rik	0
4921539H07Rik	0
4922502D21Rik	0
4922502N22Rik	0
4930401G09Rik	0
4930401O10Rik	0
4930401O12Rik	0
4930402C01Rik	0
4930402F06Rik	0
4930402F11Rik	0
4930402H05Rik	0
4930402H24Rik	-0.273610787888704
4930402K13Rik	0
4930403D09Rik	0
4930403P22Rik	0
4930404A12Rik	0
4930404H24Rik	0
4930404I05Rik	0
4930404I20Rik	0
4930404N11Rik	0
4930405A21Rik	0
4930405D11Rik	0
4930405G09Rik	0
4930405H06Rik	0
4930405L22Rik	0
4930405N21Rik	0
4930405O22Rik	0
4930406D18Rik	0
4930407G08Rik	0
4930407I10Rik	0
4930408K08Rik	0
4930408O17Rik	0
4930412B13Rik	0
4930412C18Rik	0
4930412E21Rik	-0.0459575373753626
4930412F09Rik	0
4930412F12Rik	0
4930412L05Rik	0
4930412M03Rik	0
4930412O13Rik	0
4930413E15Rik	0
4930413G21Rik	0
